,Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
65201,UHDGCWIWMRVCDJ-HXHDKDFRNA-N,CHEMBL1315342,1559,N,4.4,chembl20,688885,9606,CYP2C9,un28,O1[C@@H](N2C(=O)NC(=N)C=C2)[C@H](O)[C@H](O)[C@@H]1CO,N=c1ccn([C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
65233,UFMQGXTXNZPGHA-UHFFFAOYNA-N,CHEMBL1506638,1559,A,6.05,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NC1=CC2=C(N(C=3C2=CC=CC3)CC)C=C1)C=4C(=CC=CC4)C,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccccc3C)ccc21
65234,UFNAEUOXECFKRF-RAFOVDLENA-N,CHEMBL3191244,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S1C(=C(N=C1C=2C=CC=CC2)C)/C(=N/OC(=O)NC(C)C)/C,C/C(=N\OC(=O)NC(C)C)c1sc(-c2ccccc2)nc1C
65248,UBRQJRNYSGYVLV-UYBDAZJANA-N,CHEMBL1720126,1559,A,5.55,chembl20,737826,9606,CYP2C9,un28,BrC1=C(C(NC(=O)C2=CC(Br)=CC=C2)C)C=C(OC)C(OC)=C1,COc1cc(Br)c(C(C)NC(=O)c2cccc(Br)c2)cc1OC
65266,UDLFVFDPORVSLW-UHFFFAOYNA-N,CHEMBL1478504,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(=C(O)C(=C1)C)CN(CC=2C=3C(C=CC2O)=CC=CC3)CC,CCN(Cc1cc(Cl)cc(C)c1O)Cc1c(O)ccc2ccccc12
65276,TVFXRJMEJSHIOO-UHFFFAOYNA-N,CHEMBL1308621,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,ClC=1C(=NC=C(C1)C(F)(F)F)C(N2CCOCC2)(C3=CC=C(Cl)C=C3)C#N,N#CC(c1ccc(Cl)cc1)(c1ncc(C(F)(F)F)cc1Cl)N1CCOCC1
65296,TXXARFDHUJIHES-UHFFFAOYNA-N,CHEMBL1534263,1559,A,5.85,chembl20,737826,9606,CYP2C9,un28,BrC1=C(OC(=O)C=2C=CC(Cl)=CC2)C(Br)=CC(C(=S)N3CCOCC3)=C1,O=C(Oc1c(Br)cc(C(=S)N2CCOCC2)cc1Br)c1ccc(Cl)cc1
65302,TYABVTSWMVOATD-UHFFFAOYNA-N,CHEMBL1480575,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S(O)(=CC1=NC(=NC(OC2=CC=CC=C2)=C1)C3=CC=CC=C3)C4=CC=CC=C4,OS(=Cc1cc(Oc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1
65351,TVZCRIROJQEVOT-LSDHHAIUNA-N,CHEMBL11684,1559,N,4.4,chembl20,688885,9606,CYP2C9,un28,C1(C#N)=CC=C2C(=C1)[C@@H]([C@@H](O)C(C)(C)O2)N3C(CCC3)=O,CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O
65368,TXKDYMQLOHABGC-CQIYTRNANA-N,CHEMBL1527436,1559,N,4.55,chembl20,737826,9606,CYP2C9,un28,O(C1=CC(=CC(=C1)C)C)CC(=O)NNC(=O)C=2NN=C(C2)C,Cc1cc(C)cc(OCC(=O)NNC(=O)c2cc(C)n[nH]2)c1
65376,TXRUXJOFYUIFMG-UHFFFAOYNA-N,CHEMBL1534710,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,S1C(C2=NC3=C(N(C2=O)CCC#N)N=C(N=C3)N4CCNCC4)=CC=C1,N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21
65380,UAKWLVYMKBWHMX-KMRYCBTLNA-N,5353593,1559,A,5.3,pubchem,883,9606,CYP2C9,un28,O=C\1NC2=C(/C1=C\C3=CC=C(N(C)C)C=C3)C=CC=C2,CN(C)c1ccc(/C=C2/C(=O)Nc3ccccc32)cc1
65385,UAQPPFXVNWLOPA-UHFFFAOYNA-N,CHEMBL1590191,1559,A,5.1,chembl20,688885,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C3=CC(=CC=C3)C#N)N(C)C)CCC#N,CN(C)c1ncc2nc(-c3cccc(C#N)c3)c(=O)n(CCC#N)c2n1
65386,UARZRYIDZABYOF-UYBDAZJANA-N,CHEMBL1351404,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,S(CC1N2C(NC3=C(C2=O)C=CC=C3)=NC1)C4=CC=C(F)C=C4,O=C1c2ccccc2NC2=NCC(CSc3ccc(F)cc3)N12
65395,UAZWJMFLSVSYHC-UHFFFAOYNA-N,CHEMBL1593219,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C=3C=CC(OC)=CC3)N4CCNCC4)C5CC5,COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(C3CC3)c2=O)cc1
65471,SYSVMCQBDNAZCO-LILDFLRNNA-N,CHEMBL1613268,1559,A,6.85,chembl20,737826,9606,CYP2C9,un28,ClC1=C(S(=O)(=O)N(CC)CC)C=C(C(=O)NC=2C=CN=CC2)C=C1,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccncc2)ccc1Cl
65483,VAZGASXHWZKPIU-QWOVJGMINA-N,CHEMBL1649672,1559,A,5.1,chembl20,702469,9606,CYP2C9,un28,C1CCC=2C(=NN(C3=CC=C(C=C3)CNC(CC)=O)C2C1)C(F)(F)F,CCC(=O)NCc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1
65509,UXPZZGHVSYVHDK-UHFFFAOYNA-N,CHEMBL1498977,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,ClC=1C=C(C(=O)C=2SC(N3CCOCC3)=C(C2)C4=NC=CC=C4)C=CC1Cl,O=C(c1ccc(Cl)c(Cl)c1)c1cc(-c2ccccn2)c(N2CCOCC2)s1
65517,VCTDCYCBUZXFIR-UHFFFAOYNA-N,CHEMBL1523959,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(C2=NC3=C(N(C2=O)CCC#N)N=C(N=C3)N4CCNCC4)=CC1,N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc21
65528,VDHCNRLQZRDOEF-UHFFFAOYNA-N,CHEMBL1417135,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,S1C(CN2C=3N=C(N=CC3N=C(C2=O)C=4C=CC=CC4)N(C)C)=CC=C1,CN(C)c1ncc2nc(-c3ccccc3)c(=O)n(Cc3cccs3)c2n1
65535,UZEPPAOAIDTLTK-QWOVJGMINA-N,CHEMBL589136,1559,N,4.7,chembl20,834086,9606,CYP2C9,un28,ClC1=CC=C(CNC(=O)N2CCC(CC2)OC=3N=CC=CN3)C(Cl)=C1,O=C(NCc1ccc(Cl)cc1Cl)N1CCC(Oc2ncccn2)CC1
65547,UZMXTQWMTLSROV-LQFNOIFHNA-N,CHEMBL510009,1559,A,6.2,chembl20,737826,9606,CYP2C9,un28,C1=C(C=2C=CC=CC2C#N)C=C3C(=NC=NC3=C1)NCC4=CC=CC=C4,N#Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1
65550,UZOVFXXZWKGMFL-UHFFFAOYNA-N,CHEMBL1539794,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(C=1C(OC2=CC=C(OC)C=C2)=NC(=CC1C)C)C3=CC=C(C=C3)C,COc1ccc(Oc2nc(C)cc(C)c2S(=O)(=O)c2ccc(C)cc2)cc1
65554,VABCCHLLMSVSHL-UYBDAZJANA-N,CHEMBL1465386,1559,A,6.5,chembl20,737826,9606,CYP2C9,un28,OC=1N(C(O)=C2C1C3CC2C=C3)CC(=O)NC4=CC=5OCCOC5C=C4,O=C(Cn1c(O)c2c(c1O)C1C=CC2C1)Nc1ccc2c(c1)OCCO2
65563,VALMSYYYLWCEFV-UHFFFAOYNA-N,CHEMBL1437325,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O(C(=O)N1CCC2(CN(C=3N=CC=CN3)CCC2)CC1)C4=CC=CC=C4,O=C(Oc1ccccc1)N1CCC2(CCCN(c3ncccn3)C2)CC1
65564,VARGWBUXBMFVJN-QWOVJGMINA-N,CHEMBL567292,1559,N,4.38,chembl20,597143,9606,CYP2C9,un28,C1=CC=C(NC2=NC=C(C(N3CCOCC3)=O)C4=C2C=CN4C)C=C1Cl,Cn1ccc2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c21
65573,UWJAOKRGEYEJQV-QWOVJGMINA-N,CHEMBL1488115,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C=1N2N=CC(=C2N=C(C1)C=3OC=CC3)C(=O)NC4CCCC4,O=C(NC1CCCC1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12
65588,UYEIDOYVPPSRBY-UHFFFAOYNA-N,CHEMBL1564545,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O=C(N1CCC2(CC1)CCN(CC2)CC3=CC=NC=C3)C=4C=CN=CC4,O=C(c1ccncc1)N1CCC2(CCN(Cc3ccncc3)CC2)CC1
65601,UUOAAGDQRNIMNN-UHFFFAOYNA-N,CHEMBL1650652,1559,A,6.57,chembl20,715317,9606,CYP2C9,un28,C=1C(O)=C(C=2C(C1)=CC(C=3C=C(C=CC3)O)=CC2)C4=CC=CC(=C4)O,Oc1cccc(-c2ccc3c(-c4cccc(O)c4)c(O)ccc3c2)c1
65609,UZXXYCZKUBLBMO-UHFFFAOYNA-N,CHEMBL1359843,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,O=C(N1CCC2(CN(C3=CC=CC=C3)CCC2)CC1)C=4C=CC(OC)=CC4,COc1ccc(C(=O)N2CCC3(CCCN(c4ccccc4)C3)CC2)cc1
65612,VMGPDMACQNRWRA-UHFFFAOYNA-N,CHEMBL1431831,1559,A,5.55,chembl20,737826,9606,CYP2C9,un28,O(C(=O)C(=NC(=O)C=1C=CC=CC1)C=CCC2=CC=CC=C2)C(C)C,CC(C)OC(=O)C(C=CCc1ccccc1)=NC(=O)c1ccccc1
65632,VMUXAYKNXLBLOT-UHFFFAOYNA-N,CHEMBL1482789,1559,N,4.55,chembl20,737826,9606,CYP2C9,un28,O1C=2C(C(C=3C1=CC=CC3)C(OC=4C=CC(=CC4)C(=O)C)=O)=CC=CC2,CC(=O)c1ccc(OC(=O)C2c3ccccc3Oc3ccccc32)cc1
65644,VNIFGPODEKABQZ-LILDFLRNNA-N,CHEMBL1397427,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1)NC=3C=C(OC)C=CC3)CCOC,COCCn1c(=O)cnc2cnc(Nc3cccc(OC)c3)nc21
65695,VLMCGOAZZHYSOJ-UYBDAZJANA-N,CHEMBL1363193,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,S1C2=C(N=C1NC(=O)C(OC3=CC=CC=C3)C)CC(CC2=O)(C)C,CC(Oc1ccccc1)C(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2
65715,VKYJMVLCDWHNQX-SFHVURJKNA-N,CHEMBL1603595,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,S1C(=NC=C1)CN2C[C@@]3(CN(C(=O)C=4N(C=CC4)C)CCC3)CC2,Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
65723,VLFGPVIERXMIGD-UHFFFAOYNA-N,CHEMBL3144985,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(C=2N=C(SC2)N3N=C(C(=C3O)C(=O)CC(=O)C)C)C=C1,CC(=O)CC(=O)c1c(C)nn(-c2nc(-c3ccc(Cl)cc3)cs2)c1O
65727,VLJDUYMLWQZMGR-PKSOQXRJNA-N,CHEMBL1519291,1559,A,6.2,chembl20,737826,9606,CYP2C9,un28,S=C(N(CC1=CC=C(OC)C=C1)CCC#N)NC(=O)C=2C=CC=CC2,COc1ccc(CN(CCC#N)C(=S)NC(=O)c2ccccc2)cc1
65733,VOXVNMKGIVIXET-GPQMBLKYNA-N,CHEMBL1606425,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,S(C(C(=O)NC=1C=CC=CC1)C(=O)C)C2=NC(SC)=NC(=C2)C,CSc1nc(C)cc(SC(C(C)=O)C(=O)Nc2ccccc2)n1
65743,VPMFQDNKZGCWGQ-UHFFFAOYNA-N,CHEMBL1397825,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,FC=1C=C(C(=O)N2CCC3(CN(C4=CC=CC=C4)CCC3)CC2)C=CC1,O=C(c1cccc(F)c1)N1CCC2(CCCN(c3ccccc3)C2)CC1
65744,VPMWWEYQBKGSBU-LILDFLRNNA-N,CHEMBL1326282,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,O(C=1C=C2C=3N=CN=C(NCCCN4C(=O)CCC4)C3NC2=CC1)C,COc1ccc2[nH]c3c(NCCCN4CCCC4=O)ncnc3c2c1
65769,SDGDWBIPWZFTRG-YGZLFCMANA-N,CHEMBL1423865,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,OC=1N=C2C(=C(C1)COC)C=C(C(NC(=O)CCCCC)=C2)C,CCCCCC(=O)Nc1cc2nc(O)cc(COC)c2cc1C
65803,SHTNYXONMHVSAZ-MPIMZMORNA-N,CHEMBL513115,1559,A,5.46,chembl20,561228,9606,CYP2C9,un28,C=1C=CC2=NC(C=3C=CC=CN3)=CC(C(NC4=CC=CC=C4)=O)=C2C1,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12
65825,SCKXXMPRDJDAED-RGVLZGJSNA-N,CHEMBL3197678,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(N2N=C(OCC)C(=C2O)/C=N/C=3C=CC(O)=CC3)C=C1,CCOc1nn(-c2ccc(Cl)cc2)c(O)c1/C=N/c1ccc(O)cc1
65833,SCVQQDMTLYQKAC-CMLSCEPHNA-N,CHEMBL1386277,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,S(C=1N=C(NC(=O)C2=CC(C(F)(F)F)=CC=C2)NN1)CC(OCC)=O,CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C(F)(F)F)c2)n1
65834,SCXKRSQGJNJUCC-UHFFFAOYNA-N,CHEMBL1316775,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N3CCN(CC3)C)N=CC2N=C1C4=CC(=CC=C4)C#N)C,CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(C)c3n2)CC1
65835,SCZAVKYSJQFZQE-UHFFFAOYNA-N,CHEMBL1449669,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,BrC1=CC=C(C(=O)C=2C(N3CCN(CC3)C)=CC=C(N(=O)=O)C2)C=C1,CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)c2ccc(Br)cc2)CC1
65836,SCZNBUSACJWPPT-UHFFFAOYNA-N,CHEMBL1486506,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,FC1=CC=C(C2C3C(=NC4=C2C=C5OCOC5=C4)CC(CC3=O)(C)C)C=C1,CC1(C)CC(=O)C2C(=Nc3cc4c(cc3C2c2ccc(F)cc2)OCO4)C1
65845,SEYDAWLUHLINNI-LQFNOIFHNA-N,CHEMBL1514149,1559,A,5.9,chembl20,737826,9606,CYP2C9,un28,O(C1=C(C=2C=C3C(N=CN=C3NC=4C=CC=CC4)=CC2)C=CC=C1)C,COc1ccccc1-c1ccc2ncnc(Nc3ccccc3)c2c1
65847,SEZGQWZDAFYNQP-XBTAAFKLNA-N,CHEMBL1478848,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S=C(NC1=C(C(F)(F)F)C=CC=C1)NC(=O)C2=CC(=C(C=C2)C)C,Cc1ccc(C(=O)NC(=S)Nc2ccccc2C(F)(F)F)cc1C
65854,SFIIGZLCQWHAEJ-UHFFFAOYNA-N,CHEMBL1435809,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(OCC3=CC=CC=C3)N=CC2N=C1C)CCC4=CC=CC=C4,Cc1nc2cnc(OCc3ccccc3)nc2n(CCc2ccccc2)c1=O
65855,SFIMEMADLNGLGG-UHFFFAOYNA-N,CHEMBL1560697,1559,A,7.6,chembl20,737826,9606,CYP2C9,un28,O(C1CC(CC(C1)C)(C)C)CC(O)CN2CCN(CC2)CC3=CC=CC=C3,CC1CC(OCC(O)CN2CCN(Cc3ccccc3)CC2)CC(C)(C)C1
65865,SGCAFOUQXIRVOS-UETHURBMNA-N,CHEMBL1410629,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NCCCO)C1=C(OC)C(OC)=CC(=C1)/C=C/C(O)=O,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)NCCCO)c1OC
65881,SDZZZXHNQQUDMW-OKRMZBKCNA-N,CHEMBL1557809,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,O[C@@]1([C@@](C2=CC=CC=C2)(C(=O)O)C)CC[C@H](CC1)C,C[C@@](C(=O)O)(c1ccccc1)[C@]1(O)CC[C@@H](C)CC1
65898,SENUAKQSNZVLEG-GPQMBLKYNA-N,CHEMBL1463824,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,BrC1=CC=C(NC(=O)C=2C=CC(CSC=3N(N=NN3)C)=CC2)C=C1,Cn1nnnc1SCc1ccc(C(=O)Nc2ccc(Br)cc2)cc1
65945,UQXURCDEPPHUHS-GIXKXLEYNA-N,CHEMBL3207422,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,BrC1=C(C(=O)N/N=C/C=2N(C=3C(N2)=CC=CC3)C)C=CC=C1,Cn1c(/C=N/NC(=O)c2ccccc2Br)nc2ccccc21
65992,UVWDJWHHYXEIOQ-UYBDAZJANA-N,CHEMBL1741388,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,S1C=2N=C(N=C(SCC(=O)NC=3SC(=NN3)CC)C2C(=C1C)C)CCC,CCCc1nc(SCC(=O)Nc2nnc(CC)s2)c2c(C)c(C)sc2n1
66001,UTVVIDAQHAPKOL-UHFFFAOYNA-N,CHEMBL1577593,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,O=C1C2=C(C(=O)C3=C1C=CC=C3)C=CC(=C2NCCO)C(=O)N4CCCCC4,O=C1c2ccccc2C(=O)c2c1ccc(C(=O)N1CCCCC1)c2NCCO
66008,UUEDMNQBZVAFAO-UHFFFAOYNA-N,CHEMBL1596246,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O(C1=NC=2N(C(=O)C(=NC2C=N1)C=3C=CC=CC3)C)C4=CC=CC=C4,Cn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc21
66025,UURMYOCEFKNIOC-UHFFFAOYNA-N,CHEMBL1320019,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(S(=O)(=O)NCC(NC=2C=CC(=CC2)C)C3=CC=CC=C3)C=C1,Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c2ccccc2)cc1
66026,UUSHFEVEROROSP-UHFFFAOYNA-N,CHEMBL111545,1559,A,5.1,chembl20,737826,9606,CYP2C9,un28,C1(=C(N=C(C(=C1CCC)C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCCC,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC
66044,UPKGPZFLCLERAJ-UHFFFAOYNA-N,CHEMBL1416795,1559,A,5.7,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(CN2CC(=NS(=O)(=O)C3=CC=C(C=C3)C)C=CC2=O)=CC=C1Cl,Cc1ccc(S(=O)(=O)N=C2C=CC(=O)N(Cc3ccc(Cl)c(Cl)c3)C2)cc1
66045,UPKMMWQBGWXLHN-UYBDAZJANA-N,CHEMBL1313588,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(C2=C(N(N=C2C)C3=NC=4C(N3)=CC=CC4)N)=CC1,Cc1nn(-c2nc3ccccc3[nH]2)c(N)c1-c1ccc(Cl)cc1
66053,TWVZCOKLWZPBHA-GPQMBLKYNA-N,CHEMBL1422487,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O1C(CNC=2N=CN=C3N(N=CC32)C4=CC=C(OC)C=C4)CCC1,COc1ccc(-n2ncc3c(NCC4CCCO4)ncnc32)cc1
66054,TWWZFSNOYJCUTN-UHFFFAOYNA-N,CHEMBL1368786,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S(C=1OC(=NN1)CNC=2C=CC=CC2)CC(=O)N3C=4C(CCC3)=CC=CC4,O=C(CSc1nnc(CNc2ccccc2)o1)N1CCCc2ccccc21
66067,XJBNAGZFOCCCHZ-MDZDMXLPNA-N,CHEMBL1493411,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,S1C=2N(C(C(=C(N2)C)C(OC)=O)/C=C/C3=CC=CC=C3)C(=O)C1C,COC(=O)C1=C(C)N=C2SC(C)C(=O)N2C1/C=C/c1ccccc1
66073,XJIILUDROTYKRH-UHFFFAOYNA-N,CHEMBL1523363,1559,A,5.15,chembl20,737826,9606,CYP2C9,un28,ClC1=C(C=2N=C(N=CC2S(=O)(=O)C3=CC=CC=C3)N(C)C)C=CC(Cl)=C1,CN(C)c1ncc(S(=O)(=O)c2ccccc2)c(-c2ccc(Cl)cc2Cl)n1
66095,XHUCKZSGJQGKGN-UHFFFAOYNA-N,CHEMBL1566442,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1C)N3CCOCC3)CC4=CC(OC)=CC=C4,COc1cccc(Cn2c(=O)c(C)nc3cnc(N4CCOCC4)nc32)c1
66102,XIBHNQNSAQMDCU-UHFFFAOYNA-N,CHEMBL1474185,1559,N,4.4,chembl20,737826,9606,CYP2C9,un28,O=C(N1CCC2(CN(C3=CC=C(C=C3)C4=CC=CC=C4)CCC2)CC1)C,CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1
66128,XDTWTSUSEOWBTP-UHFFFAOYNA-N,CHEMBL1514639,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,S(C=1N=C(C=CC1C(=O)C=2SC=CC2)C(C)C)CCCCCCCCNC,CNCCCCCCCCSc1nc(C(C)C)ccc1C(=O)c1cccs1
66134,XECHAZCQAIEAAX-UHFFFAOYNA-N,CHEMBL1591460,1559,A,6.0,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCC2(CC1)CN(C3=NC=CC=C3)CCC2)C4=CC=CC=C4,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3ccccn3)C2)CC1
66146,XFKVRSGWNNRNGV-UYBDAZJANA-N,CHEMBL1504481,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,FC=1C(OC2=C(C(OCC)=O)C=CC=C2)=C(F)C(F)=NC1NCCO,CCOC(=O)c1ccccc1Oc1c(F)c(F)nc(NCCO)c1F
66153,XFPWGDOQIRBMFK-GAIILCQZNA-N,CHEMBL1376005,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,O1[C@H](C(CO[C@H]1/C=C\C2=CC=CC=C2)(C)C)C(C)C,CC(C)[C@@H]1O[C@H](/C=C\c2ccccc2)OCC1(C)C
66173,XGPNVOPTTLROCH-PKSOQXRJNA-N,CHEMBL1423250,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,O=C1N(CC2=CC=C(C=C2)C)C=CCC1=NC(=O)NC3CCCCC3,Cc1ccc(CN2C=CCC(=NC(=O)NC3CCCCC3)C2=O)cc1
66181,XHAJSQZWNBFVSA-LQFNOIFHNA-N,CHEMBL473104,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,N(=C(C=1C=CC=CC1)C2=CC=CC=C2)OCCN3CC=CC(C(O)=O)C3,O=C(O)C1C=CCN(CCON=C(c2ccccc2)c2ccccc2)C1
66227,XJWFISOQTQLFDX-UHFFFAOYNA-N,CHEMBL1515401,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(OC)N=CC2N=C1C=3C=CC=CC3)CCC4=CC=CC=C4,COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1
66243,XEIRYBVONDZSPD-AEJSXWLSNA-N,CHEMBL1396791,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,S1C(=NC=2C1=CC=CC2)[C@H](O)C(=O)[C@H](O)[C@H](O)C(O)O,O=C([C@@H](O)c1nc2ccccc2s1)[C@H](O)[C@H](O)C(O)O
66245,XEJJYRIBGBYPEN-PKSOQXRJNA-N,CHEMBL1440921,1559,A,8.25,chembl20,737826,9606,CYP2C9,un28,S1C2=C(C(=C1NC(=O)CCC(=O)N3CCOCC3)C(OCC)=O)CC(OC2)(C)C,CCOC(=O)c1c(NC(=O)CCC(=O)N2CCOCC2)sc2c1CC(C)(C)OC2
66246,XEJQDFIMBZGRCD-NYYWCZLTNA-N,CHEMBL1331583,1559,A,5.6,chembl20,688885,9606,CYP2C9,un28,ClC1=CC=C(/C=C/C2OCC(O)C2OC=3C=CC(=CC3)C(=O)C)C=C1,CC(=O)c1ccc(OC2C(O)COC2/C=C/c2ccc(Cl)cc2)cc1
66249,XEMAOPQULCODAI-UHFFFAOYNA-N,CHEMBL1357294,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(N=CC2N=C1CCC3=CC=CC=C3)N4CCOCC4)C5CC5,O=c1c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc2n1C1CC1
66260,XEYPTLMTBIQIKN-PKSOQXRJNA-N,CHEMBL1513876,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,O=C(N1CC2(CCN(CC2)C(OC)=O)CCC1)NC=3C=C(C=CC3)C#N,COC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1
66276,WIISKXZMFXNYTA-JKGBPVMNNA-N,CHEMBL1370805,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,O1C2=C(OC1)C=CC(=C2)/C=C(/[C@H](C(O)=O)C)\C(=O)O,C[C@@H](C(=O)O)/C(=C/c1ccc2c(c1)OCO2)C(=O)O
66297,WDDJLHOUFWSQSV-UHFFFAOYNA-N,CHEMBL1433093,1559,A,6.1,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=O)C2=C(C1C=NN3C=NN=C3)C=CC=C2)C4=CC=C(C=C4)C,Cc1ccc(N2C(=O)c3ccccc3C(C=Nn3cnnc3)C2=O)cc1
66302,WGBUYPUFZUPNQF-HNNXBMFYNA-N,CHEMBL1317932,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,OC[C@@H](C=1C=2C(NC1)=CC=CC2)CCC=3C=4C(NC3)=CC=CC4,OC[C@H](CCc1c[nH]c2ccccc12)c1c[nH]c2ccccc12
66332,WEAYXTHQDNTUMJ-QWOVJGMINA-N,CHEMBL1546319,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,S1C(NC(=O)CC2(C=3C(OC)=CC=CC3)CC(OCC2)C(C)C)=NC=C1,COc1ccccc1C1(CC(=O)Nc2nccs2)CCOC(C(C)C)C1
